abstract strategy,action / dexterity,adventure,age of reason,american civil war,american indian wars,american revolutionary war,american west,ancient,animals,arabian,aviation / flight,bluffing,book,card game,children's game,city building,civil war,civilization,collectible components,comic book / strip,deduction,dice,economic,educational,electronic,environmental,expansion for base-game,exploration,fantasy,farming,fighting,game system,horror,humor,industry / manufacturing,korean war,mafia,math,mature / adult,maze,medical,medieval,memory,miniatures,modern warfare,movies / tv / radio theme,murder/mystery,music,mythology,napoleonic,nautical,negotiation,none,novel-based,number,party game,pike and shot,pirates,political,post-napoleonic,prehistoric,print & play,puzzle,racing,real-time,religious,renaissance,science fiction,space exploration,spies/secret agents,sports,territory building,trains,transportation,travel,trivia,video game theme,vietnam war,wargame,word game,world war i,world war ii,zombies,acting,action / movement programming,action point allowance system,area control / area influence,area enclosure,area movement,area-impulse,auction/bidding,betting/wagering,campaign / battle card driven,card drafting,chit-pull system,co-operative play,commodity speculation,crayon rail system,deck / pool building,dice rolling,grid movement,hand management,hex-and-counter,line drawing,memory.1,modular board,none.1,paper-and-pencil,partnerships,pattern building,pattern recognition,pick-up and deliver,player elimination,point to point movement,press your luck,rock-paper-scissors,role playing,roll / spin and move,route/network building,secret unit deployment,set collection,simulation,simultaneous action selection,singing,stock holding,storytelling,take that,tile placement,time track,trading,trick-taking,variable phase order,variable player powers,voting,worker placement,rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category_x,designer,weight,name,backers_count,blurb,category_y,converted_pledged_amount,country,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,friends,fx_rate,goal,id,is_backing,is_starrable,is_starred,last_update_published_at,launched_at,location,permissions,photo,pledged,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,unread_messages_count,unseen_activity_count,urls,usd_pledged,usd_type,_merge,top10%
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,https://boardgamegeek.com/boardgame/174430/gloomhaven,174430.0,gloomhaven,1.0,4.0,120.0,60.0,120.0,2017.0,8.98893,8.61858,15376.0,https://cf.geekdo-images.com/original/img/ldn358rgcyvqfyyn6oy2txpifym=/0x0/pic2437871.jpg,12.0,"action / movement programming, co-operative play, grid movement, hand management, modular board, role playing, simultaneous action selection, storytelling, variable player powers",25928.0,"adventure, exploration, fantasy, fighting, miniatures",isaac childres,3.7543,gloomhaven,4904.0,"A board game of cooperative card-driven tactical combat in a persistent, ever-changing campaign world. 1-4 players, 30 min. per player.","{""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}},""color"":51627,""parent_id"":12,""name"":""Tabletop Games"",""id"":34,""position"":6,""slug"":""games/tabletop games""}",,US,1440097356.0,"{""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1350948450""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1350948450?signature=1446477398.cd82a50b5637ee0ad3802a2546eb0f7b912c2992""}},""name"":""Isaac Childres"",""id"":1350948450,""avatar"":{""small"":""https://ksr-ugc.imgix.net/avatars/4965035/me.original.jpg?v=1378098837&w=80&h=80&fit=crop&auto=format&q=92&s=aaf389bef2a19a5c3bb4fe60050d9663"",""thumb"":""https://ksr-ugc.imgix.net/avatars/4965035/me.original.jpg?v=1378098837&w=40&h=40&fit=crop&auto=format&q=92&s=5c1314a8b01b36d9e783610dcfe8e4fa"",""medium"":""https://ksr-ugc.imgix.net/avatars/4965035/me.original.jpg?v=1378098837&w=160&h=160&fit=crop&auto=format&q=92&s=a4b54ec1eb16c118bd20cdc77351e913""}}",USD,$,True,,1443628800.0,False,,,70000.0,2031489961.0,,,,,1441209577.0,"{""country"":""US"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/lafayette-in"",""location"":""https://www.kickstarter.com/locations/lafayette-in""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1446458352.e4825e75862d72cb8b542484d8cd6049ace3bdd6&woe_id=2434562""}},""name"":""Lafayette"",""displayable_name"":""Lafayette, IN"",""short_name"":""Lafayette, IN"",""id"":2434562,""state"":""IN"",""type"":""Town"",""is_root"":false,""slug"":""lafayette-in""}",,"{""small"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=160&h=120&fit=crop&auto=format&q=92&s=8083dadf29994a01ee9fa611301044ff"",""1536x1152"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=1536&h=1152&fit=crop&auto=format&q=92&s=be13c9449d7770fa450ccf2e3593e163"",""thumb"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=40&h=30&fit=crop&auto=format&q=92&s=f75e0a713b878d26df3560fce8c08ef2"",""1024x768"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=1024&h=768&fit=crop&auto=format&q=92&s=884bff7b81ff1aa61c1206dda35e7c49"",""med"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=266&h=200&fit=crop&auto=format&q=92&s=8f3b55528dc7a9e389f3093999a2d772"",""key"":""projects/2038950/photo-original.jpg"",""ed"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=338&h=250&fit=crop&auto=format&q=92&s=99efa1b9a1a36e1f64eb8a17b02cbe90"",""full"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=560&h=420&fit=crop&auto=format&q=92&s=301b990e8a51df66d82afcbc3e358f6c"",""little"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=200&h=150&fit=crop&auto=format&q=92&s=c7758f47382d1f4f45b086aa01e98524""}",386104.0,"{""background_image_opacity"":0.8,""link_text_color"":"""",""state_changed_at"":1443628924,""should_show_feature_image"":true,""blurb"":""A board game of cooperative card-driven tactical combat in a persistent, ever-changing campaign world. 1-4 players, 30 min. per player."",""background_color"":"""",""project_id"":2078524,""name"":""Gloomhaven"",""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=1536&h=1152&fit=crop&auto=format&q=92&s=be13c9449d7770fa450ccf2e3593e163"",""baseball_card"":""https://ksr-ugc.imgix.net/projects/2038950/photo-original.jpg?v=1443412590&w=1536&h=1152&fit=crop&auto=format&q=92&s=be13c9449d7770fa450ccf2e3593e163""}},""link_url"":""https://shop.trycelery.com/page/06571d8f-0818-49d0-97ce-e44badfc8ad7"",""show_feature_image"":false,""id"":2078524,""state"":""active"",""text_color"":"""",""link_text"":""Pre-order!"",""link_background_color"":""20d361""}",gloomhaven,https://www.kickstarter.com/discover/categories/games?ref=discover_index,True,,successful,1443628813.0,1.0,,,"{""web"":{""project"":""https://www.kickstarter.com/projects/1350948450/gloomhaven?ref=category"",""rewards"":""https://www.kickstarter.com/projects/1350948450/gloomhaven/rewards""}}",386104.0,,both,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,https://boardgamegeek.com/boardgame/169786/scythe,169786.0,scythe,1.0,5.0,115.0,90.0,115.0,2016.0,8.29158,8.107999999999999,29219.0,https://cf.geekdo-images.com/original/img/enxczt0cn78-rlvmpvgtoej1ios=/0x0/pic3163924.jpg,14.0,"area control / area influence, grid movement, simultaneous action selection, variable player powers",38279.0,"civilization, economic, fighting, miniatures, science fiction, territory building",jamey stegmaier,3.3609,scythe,13578.0,"Create an empire with monstrous mechs and industrious workers in this alternate-history, 115-minute board game for 1-5 competitors.","{""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}},""color"":51627,""parent_id"":12,""name"":""Tabletop Games"",""id"":34,""position"":6,""slug"":""games/tabletop games""}",,US,1436975933.0,"{""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/jameystegmaier""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1433588351?signature=1446477097.be622ab2ec58514202f314bc858f7bd5df9c4423""}},""name"":""Jamey Stegmaier"",""id"":1433588351,""avatar"":{""small"":""https://ksr-ugc.imgix.net/avatars/33606/Facebook.original.jpg?v=1347420088&w=80&h=80&fit=crop&auto=format&q=92&s=8d2f6fece06d119dfaed8d31c7b40c72"",""thumb"":""https://ksr-ugc.imgix.net/avatars/33606/Facebook.original.jpg?v=1347420088&w=40&h=40&fit=crop&auto=format&q=92&s=fba83e7db9ca25896b73d6c7cf9e7e37"",""medium"":""https://ksr-ugc.imgix.net/avatars/33606/Facebook.original.jpg?v=1347420088&w=160&h=160&fit=crop&auto=format&q=92&s=29ee3c106e3025da363357154d11f7e9""},""slug"":""jameystegmaier""}",USD,$,True,,1446775140.0,False,,,33000.0,1648823174.0,,,,,1444746567.0,"{""country"":""US"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/st-louis-mo"",""location"":""https://www.kickstarter.com/locations/st-louis-mo""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1446458287.1f92a1d182c63a10dabb9a971618f6da74c0cd54&woe_id=2486982""}},""name"":""St. Louis"",""displayable_name"":""St. Louis, MO"",""short_name"":""St. Louis, MO"",""id"":2486982,""state"":""MO"",""type"":""Town"",""is_root"":false,""slug"":""st-louis-mo""}",,"{""small"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=160&h=120&fit=crop&auto=format&q=92&s=1dc3d8e136bc9f4a930dde4e5c1c6554"",""1536x1152"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=1536&h=1152&fit=crop&auto=format&q=92&s=14935a5dc2aaffb8b4af7cf93c641c97"",""thumb"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=40&h=30&fit=crop&auto=format&q=92&s=99f8d97ef5fd23f559a6d970407b50d7"",""1024x768"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=1024&h=768&fit=crop&auto=format&q=92&s=6f53a2ffb255423c1521e04abf070818"",""med"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=266&h=200&fit=crop&auto=format&q=92&s=4a06cb022d0961d3e62bb38d2b5bc411"",""key"":""projects/1976684/photo-original.jpg"",""ed"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=338&h=250&fit=crop&auto=format&q=92&s=a827ca2c7a1f57f697d2614d6e553d62"",""full"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=560&h=420&fit=crop&auto=format&q=92&s=2879aa04c9e2e36f1a2cbf86aaf35b96"",""little"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=200&h=150&fit=crop&auto=format&q=92&s=205812b1af40c48bf4b29a9a7a92ae5f""}",1348585.21,"{""background_image_opacity"":0.8,""link_text_color"":null,""state_changed_at"":1436975933,""should_show_feature_image"":true,""blurb"":null,""background_color"":null,""project_id"":2016258,""name"":null,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=1536&h=1152&fit=crop&auto=format&q=92&s=14935a5dc2aaffb8b4af7cf93c641c97"",""baseball_card"":""https://ksr-ugc.imgix.net/projects/1976684/photo-original.jpg?v=1446386510&w=1536&h=1152&fit=crop&auto=format&q=92&s=14935a5dc2aaffb8b4af7cf93c641c97""}},""link_url"":null,""show_feature_image"":false,""id"":2016258,""state"":""inactive"",""text_color"":null,""link_text"":null,""link_background_color"":null}",scythe,https://www.kickstarter.com/discover/categories/games?ref=discover_index,False,,live,1444746567.0,1.0,,,"{""web"":{""project"":""https://www.kickstarter.com/projects/jameystegmaier/scythe?ref=category"",""rewards"":""https://www.kickstarter.com/projects/jameystegmaier/scythe/rewards""}}",1348585.21,,both,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,https://boardgamegeek.com/boardgame/170216/blood-rage,170216.0,blood rage,2.0,4.0,90.0,60.0,90.0,2015.0,8.074810000000001,7.88092,20998.0,https://cf.geekdo-images.com/original/img/p4iovyzlvxqxy40lbguu92vxaiq=/0x0/pic2439223.jpg,14.0,"action point allowance system, area control / area influence, area movement, card drafting, hand management, memory, simultaneous action selection",26099.0,"fantasy, fighting, miniatures, mythology",eric m. lang,2.889,blood rage,9825.0,"A strategic board game with amazing miniatures, where Viking clans pillage and battle in a quest for glory at the end of the world!","{""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}},""color"":51627,""parent_id"":12,""name"":""Tabletop Games"",""id"":34,""position"":6,""slug"":""games/tabletop games""}",,US,1424348632.0,"{""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/coolminiornot""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1134494596?signature=1446477376.b448b9247309d55063aa1c78afc51e0bf5dfc371""}},""name"":""CoolMiniOrNot"",""id"":1134494596,""avatar"":{""small"":""https://ksr-ugc.imgix.net/avatars/2326978/cmonlogo250.original.jpg?v=1393237255&w=80&h=80&fit=crop&auto=format&q=92&s=0c4874ba952f7b79025eb92d297c85d9"",""thumb"":""https://ksr-ugc.imgix.net/avatars/2326978/cmonlogo250.original.jpg?v=1393237255&w=40&h=40&fit=crop&auto=format&q=92&s=2562684fed6468a3294d7ba241658af3"",""medium"":""https://ksr-ugc.imgix.net/avatars/2326978/cmonlogo250.original.jpg?v=1393237255&w=160&h=160&fit=crop&auto=format&q=92&s=2c5c6b48023bb7a10fc81381eb776dc0""},""slug"":""coolminiornot""}",USD,$,True,,1426633200.0,False,,,50000.0,202091912.0,,,,,1425326418.0,"{""country"":""US"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/atlanta-ga"",""location"":""https://www.kickstarter.com/locations/atlanta-ga""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1446458290.0c9144779d1cd1385d1fbc0303c9859de769a19b&woe_id=2357024""}},""name"":""Atlanta"",""displayable_name"":""Atlanta, GA"",""short_name"":""Atlanta, GA"",""id"":2357024,""state"":""GA"",""type"":""Town"",""is_root"":false,""slug"":""atlanta-ga""}",,"{""small"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=160&h=120&fit=crop&auto=format&q=92&s=efd6094274e23e8e4b2cc9e768c99987"",""1536x1152"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=1536&h=1152&fit=crop&auto=format&q=92&s=0e227f458b387dfaea16be6c0f8cec6a"",""thumb"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=40&h=30&fit=crop&auto=format&q=92&s=417ae8b40a51e31c02d7be6cf87a3ad8"",""1024x768"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=1024&h=768&fit=crop&auto=format&q=92&s=12cea391e183a393c79c189ba9e3cf13"",""med"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=266&h=200&fit=crop&auto=format&q=92&s=2e3bbb8fd9361315baae8ec853a1b124"",""key"":""projects/1677599/photo-original.jpg"",""ed"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=338&h=250&fit=crop&auto=format&q=92&s=0ae1824f3d58189483ae7c9fc37d7e60"",""full"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=560&h=420&fit=crop&auto=format&q=92&s=d7c0c4afe2fad68c9883ae93397aff5b"",""little"":""https://ksr-ugc.imgix.net/projects/1677599/photo-original.jpg?v=1424348823&w=200&h=150&fit=crop&auto=format&q=92&s=6940af2d6756df194d1ba22432f31720""}",905682.0,"{""background_image_opacity"":1,""link_text_color"":"""",""state_changed_at"":1441129274,""should_show_feature_image"":true,""blurb"":""A strategic board game with amazing miniatures, where Viking clans pillage and battle in a quest for glory at the end of the world!"",""background_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/004/421/964/e64902bd4a622a5861176bc09311113c_original.jpg?v=1441138836&w=1600&fit=max&auto=format&q=92&s=810ca1a5bac004f0c58be026d8335fb8"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/004/421/964/e64902bd4a622a5861176bc09311113c_original.jpg?v=1441138836&w=460&fit=max&auto=format&q=92&s=f949c036851d96a6e195ede64cbed341""},""id"":4421964},""background_color"":""ffffff"",""project_id"":1716229,""name"":""Blood Rage"",""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/004/422/114/2ca7bd7b318d33874d83a8b6f06dea4d_original.png?v=1441139892&w=700&fit=max&auto=format&q=92&s=195e1ae845492e4f7fc03dbd6d1cb75c"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/004/422/114/2ca7bd7b318d33874d83a8b6f06dea4d_original.png?v=1441139892&w=700&fit=max&auto=format&q=92&s=195e1ae845492e4f7fc03dbd6d1cb75c""},""id"":4422114},""link_url"":""https://www.facebook.com/bloodragegame"",""show_feature_image"":true,""id"":1716229,""state"":""active"",""text_color"":""ffffff"",""link_text"":""Learn More"",""link_background_color"":""831712""}",blood-rage,https://www.kickstarter.com/discover/categories/games?ref=discover_index,True,,successful,1426633212.0,1.0,,,"{""web"":{""project"":""https://www.kickstarter.com/projects/coolminiornot/blood-rage?ref=category"",""rewards"":""https://www.kickstarter.com/projects/coolminiornot/blood-rage/rewards""}}",905682.0,,both,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,https://boardgamegeek.com/boardgame/162886/spirit-island,162886.0,spirit island,1.0,4.0,120.0,90.0,120.0,2017.0,8.4231,7.696110000000001,4015.0,https://cf.geekdo-images.com/original/img/rmp2ybda0le-zfwrexakgruyjn0=/0x0/pic3615739.png,13.0,"card drafting, co-operative play, hand management, modular board, simultaneous action selection, variable player powers",6198.0,"age of reason, environmental, fantasy, fighting, mythology, renaissance, territory building",r. eric reuss,3.8696,spirit island,1178.0,The cooperative settler-destruction strategy game!,"{""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}},""color"":51627,""parent_id"":12,""name"":""Tabletop Games"",""id"":34,""position"":6,""slug"":""games/tabletop games""}",,US,1438979209.0,"{""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/gtgames""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1787899968?signature=1446477483.261c6ca49935bc70ffa05e1cae71cf058e5f131d""}},""name"":""GreaterThanGames"",""id"":1787899968,""avatar"":{""small"":""https://ksr-ugc.imgix.net/avatars/189048/GTG.original.png?v=1395681225&w=80&h=80&fit=crop&auto=format&q=92&s=0a86b44e36e929f00faa0289cef1b20a"",""thumb"":""https://ksr-ugc.imgix.net/avatars/189048/GTG.original.png?v=1395681225&w=40&h=40&fit=crop&auto=format&q=92&s=5c8541025a7670385c1893d86a2933e9"",""medium"":""https://ksr-ugc.imgix.net/avatars/189048/GTG.original.png?v=1395681225&w=160&h=160&fit=crop&auto=format&q=92&s=f8d99c27168e855244ecfa0dee848ed7""},""slug"":""gtgames""}",USD,$,True,,1445028600.0,False,,,40000.0,1867510622.0,,,,,1442934050.0,"{""country"":""US"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/st-louis-mo"",""location"":""https://www.kickstarter.com/locations/st-louis-mo""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1446458287.1f92a1d182c63a10dabb9a971618f6da74c0cd54&woe_id=2486982""}},""name"":""St. Louis"",""displayable_name"":""St. Louis, MO"",""short_name"":""St. Louis, MO"",""id"":2486982,""state"":""MO"",""type"":""Town"",""is_root"":false,""slug"":""st-louis-mo""}",,"{""small"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=160&h=120&fit=crop&auto=format&q=92&s=8f446228bb5c365df9bb65fe5fcda477"",""1536x1152"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=1536&h=1152&fit=crop&auto=format&q=92&s=1b47ddf9c433507985bc10ea6629acd0"",""thumb"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=40&h=30&fit=crop&auto=format&q=92&s=4dcc3316ac1e9c938d5a44729e4fe82c"",""1024x768"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=1024&h=768&fit=crop&auto=format&q=92&s=be663cd6a7c0375599bb832af45515fd"",""med"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=266&h=200&fit=crop&auto=format&q=92&s=b728bf9df8b68c1080cd4a3fa6283a6f"",""key"":""projects/2016809/photo-original.png"",""ed"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=338&h=250&fit=crop&auto=format&q=92&s=432a5f3abcac8b387c9516df3ae557fc"",""full"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=560&h=420&fit=crop&auto=format&q=92&s=695788cfab1fd796a2bdbc06d2ea0fa5"",""little"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=200&h=150&fit=crop&auto=format&q=92&s=6407264f65b108da71102c2821a6e8de""}",84176.0,"{""background_image_opacity"":0.8,""link_text_color"":null,""state_changed_at"":1438979209,""should_show_feature_image"":true,""blurb"":null,""background_color"":null,""project_id"":2056383,""name"":null,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=1536&h=1152&fit=crop&auto=format&q=92&s=1b47ddf9c433507985bc10ea6629acd0"",""baseball_card"":""https://ksr-ugc.imgix.net/projects/2016809/photo-original.png?v=1442892985&w=1536&h=1152&fit=crop&auto=format&q=92&s=1b47ddf9c433507985bc10ea6629acd0""}},""link_url"":null,""show_feature_image"":false,""id"":2056383,""state"":""inactive"",""text_color"":null,""link_text"":null,""link_background_color"":null}",spirit-island,https://www.kickstarter.com/discover/categories/games?ref=discover_index,True,,successful,1445028601.0,1.0,,,"{""web"":{""project"":""https://www.kickstarter.com/projects/gtgames/spirit-island?ref=category"",""rewards"":""https://www.kickstarter.com/projects/gtgames/spirit-island/rewards""}}",84176.0,,both,1
